Catalog,Opus,Number,Peters,Date,Ensemble,Label,Issue,Notes
076_5,76,5,2,1972,Aeolian Quartet,Decca,HDNT 70--HDNT 75,"Re-released in 1974 as Argo HDNP 57--HDNP 60 and London STS 15333-STS 15336, in 1997 as London 455 261-2 and in 2009 as Decca 478 1267"
076_5,76,5,2,1999,Alban Berg Quartett,EMI,7243 5 56826 2 8,Recorded in 1998; re-released in 2020 as Parlophone 0190295385170
076_5,76,5,2,1991,Alberni String Quartet,Collins Classics,70022,
076_5,76,5,2,1971,Amadeus String Quartet,Deutsche Grammophon,2734 001 (2541 101--2541 104),"Recorded in 1970; also issued as 2530 072; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1987 as 415 867-2 (415 868-2--415 869-2), in 2002 as 289 471 762-2, in the 2000s as 289 471 763-2 and in 2009 as 00289 477 8116"
076_5,76,5,2,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
076_5,76,5,2,2010,Auryn-Quartett,Tacet,182,
076_5,76,5,2,2009,Buchberger Quartett,Brilliant Classics,93934,
076_5,76,5,2,1954,Budapest String Quartet,Columbia,ML 4924,"Issue number of 3-disc set: SL-203; re-released as CML 4924, in 1974 as AML 4924, in 1996 as Bridge 9067 and in 2006 as United Archives UAR003.2"
076_5,76,5,2,1995,Carmina Quartet,Denon,CO-78963,
076_5,76,5,2,2020,Chiaroscuro Quartet,BIS,BIS-2538,
076_5,76,5,2,1959,Claremont String Quartet,American Society,AS 1005,Also issued as SAS 1005
076_5,76,5,2,1996,Cleveland Quartet,Telarc,CD 80415,
076_5,76,5,2,2002,Cypress String Quartet,Cypress Performing Arts Association,CSQ3275,
076_5,76,5,2,1968,Danske kvartet,Valois,CMB 6 (MB 777-MB 780),
076_5,76,5,2,2016,Doric String Quartet,Chandos,CHAN 10886(2),Recorded in 2015
076_5,76,5,2,1950,Droic-Quartett,Columbia,C 80 545,Re-issued as World Record Club T-4249
076_5,76,5,2,1984,Éder Vonósnégyes,Teldec,6.35643,Re-released in 1988 as Musical Heritage Society MHS 912233(H)
076_5,76,5,2,2008,Engegårdkvartetten,2L,2L53SACD,
076_5,76,5,2,1998,Festetics Vonósnégyes,Arcana,A 919 (A 97--A 99),Recorded in 1996-97; re-released in 2000 as A 419 and in 2014 as A 378
076_5,76,5,2,1960,Fine Arts Quartet,Vox,SVBX 596,Possibly same recording as Murray Hill S-4366
076_5,76,5,2,2006,Formosa Quartet,Formosa Quartet,[no number],
076_5,76,5,2,1984,Freskkvartetten,Polar,POLS 381,Also issued as PMC 381
076_5,76,5,2,1995,Giovane quartetto italiano,Claves,CD 50-9401--CD 50-9402,
076_5,76,5,2,2009,Jerusalem Quartet,Harmonia Mundi,HMX 2962030,Re-released in 2011 as HMC 902030
076_5,76,5,2,1991,Kodály Vonósnégyes,Naxos,8.550315,Recorded in 1989
076_5,76,5,2,1994,Küchl-Quartett,Platz,PLCC-616,
076_5,76,5,2,1989,Kuijken String Quartet,Denon,CO-08045--CO-18046,
076_5,76,5,2,1929,Lenér Quartet,Columbia,67039-D--67041-D,3 78rpm discs; also released with issue number 125 (67668-D--67670-D); earlier released in 1913 as 4 78rpm discs(?)
076_5,76,5,2,1999,Léner Quartet,Rockport,RR5004,Recorded in 1924
076_5,76,5,2,1999,Léner Quartet,Rockport,RR5004,Recorded in 1928
076_5,76,5,2,1988,Lindsay String Quartet,ASV,CD DCA 637,"Re-released in 1990 on Musical Heritage Society MHS 512522W, in 1995 as ASV CD QS 6145 and in 2007 as Sanctuary RSB 407"
076_5,76,5,2,2000,Lindsay String Quartet,ASV,CD DCA 1077,Recorded in 1999
076_5,76,5,2,2021,London Haydn Quartet,Hyperion,CDA68335,
076_5,76,5,2,2012,Melos Quartett Stuttgart,SWR Music,CD 93.716,Recorded in 1979
076_5,76,5,2,2009,Minetti Quartett,Hänssler Classic,CD 98.589,
076_5,76,5,2,1965,Nederlands Strijkkwartet,Decca,DL 710117,
076_5,76,5,2,1980,Neues Zürcher Quartett,EMI,13C 063-76120,
076_5,76,5,2,1989,Panochkovo kvarteto,Nippon Columbia,CO-4245,Re-released in 1990 as Supraphon 11 0362-2
076_5,76,5,2,1998,Pražákovo kvarteto,Praga Digitals,PRD 250 070,
076_5,76,5,2,1980,Quartett Collegium Aureum,Deutsche Harmonia Mundi,1C 065-99 876,
076_5,76,5,2,2000,Quatuor Mosaïques,Astrée,E 8665,Re-released in 2009 as Naïve NAI 8924 and in 2013 as Naïve V 5357
076_5,76,5,2,1940,Roth Quartet,Columbia,M 400,
076_5,76,5,2,1951,Schneider Quartet,Haydn Society,HSQ-36,Issue number of 3-disc set: HSQ-L; re-released in 2014 as Music & Arts CD-1281
076_5,76,5,2,1989,Takács Quartet,London,425 467-2,Re-released in 2004 as Decca 475 6213 (475 6214--475 6215)
076_5,76,5,2,1964,Tátrai Vonósnégyes,Qualiton,(S)LPX 1207,May be re-release of Heliodor 479008; re-released in 1965 as Hungaroton SLPX 1205--SLPX 1207 and in 1985 as Hungaroton HCD 12812-2-HCD 12813-2
076_5,76,5,2,1981,Tōkyō Gengaku Shijūsōdan,CBS,79339,Also issued as M3-35897 and 40-79339; re-released in 1994 as Sony SB2K 53552 (53523--53524) and in 2015 as RCA Red Seal 88875124582
076_5,76,5,2,1950,University of Texas. String Quartet,Regional Custom Recordings,UT 200,
076_5,76,5,2,1989,Vanbrugh Quartet,Collins Classics,10332,
076_5,76,5,2,1950,Wiener Konzerthausquartett,Westminster,WL 5034,"Re-released in 1958 as XWN 18608, in 1963 as W 9032 and in 2016 as Scribendum SC804; possibly a re-release: Preiser 90909-90912"
076_6,76,6,2,1972,Aeolian Quartet,Decca,HDNT 70--HDNT 75,"Re-released in 1974 as Argo HDNP 57--HDNP 60 and London STS 15333-STS 15336, in 1997 as London 455 261-2 and in 2009 as Decca 478 1267"
076_6,76,6,2,1999,Alban Berg Quartett,EMI,7243 5 56826 2 8,Recorded in 1998; re-released in 2020 as Parlophone 0190295385170
076_6,76,6,2,1991,Alberni String Quartet,Collins Classics,70022,
076_6,76,6,2,1971,Amadeus String Quartet,Deutsche Grammophon,2734 001 (2541 101--2541 104),"Recorded in 1970; also issued as 2530 072; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1987 as 415 867-2 (415 868-2--415 869-2), in 2002 as 289 471 762-2, in the 2000s as 289 471 763-2, in 2009 as 00289 477 8116 and as 00289 479 7589"
076_6,76,6,2,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
076_6,76,6,2,2010,Auryn-Quartett,Tacet,182,
076_6,76,6,2,1950,Barchet Quartet,Renaissance,X 33,
076_6,76,6,2,2009,Buchberger Quartett,Brilliant Classics,93934,
076_6,76,6,2,1954,Budapest String Quartet,Columbia,ML 4924,"Issue number of 3-disc set: SL-203; re-released as CML 4924, in 1974 as AML 4924 and in 2006 as United Archives UAR003.2"
076_6,76,6,2,1995,Carmina Quartet,Denon,CO-78963,
076_6,76,6,2,2020,Chiaroscuro Quartet,BIS,BIS-2538,
076_6,76,6,2,1968,Danske kvartet,Valois,CMB 6 (MB 777-MB 780),
076_6,76,6,2,2016,Doric String Quartet,Chandos,CHAN 10886(2),Recorded in 2015
076_6,76,6,2,1984,Éder Vonósnégyes,Teldec,6.35643,Re-released in 1988 as Musical Heritage Society MHS 912233(H)
076_6,76,6,2,1998,Festetics Vonósnégyes,Arcana,A 919 (A 97--A 99),Recorded in 1996-97; re-released in 2000 as A 419 and in 2014 as A 378
076_6,76,6,2,2004,Fine Arts Quartet,Music & Arts,CD-1154,Previously unreleased broadcast recording from 1967-73
076_6,76,6,2,1960,Fine Arts Quartet,Vox,SVBX 596,Possibly same recording as Murray Hill S-4366
076_6,76,6,2,1995,Giovane quartetto italiano,Claves,CD 50-9401--CD 50-9402,
076_6,76,6,2,1959,International String Quartet,National Gramophonic Society,140--141,
076_6,76,6,2,1991,Kodály Vonósnégyes,Naxos,8.550315,Recorded in 1989
076_6,76,6,2,1989,Kuijken String Quartet,Denon,CO-08045--CO-18046,
076_6,76,6,2,2000,Lindsay String Quartet,ASV,CD DCA 1077,
076_6,76,6,2,2021,London Haydn Quartet,Hyperion,CDA68335,
076_6,76,6,2,1983,Neues Zürcher Quartett,Ex Libris,EL 16937,Also issued as CD 6001
076_6,76,6,2,1982,Orlando Quartet,Philips,410 053-2,"Also issued as 6514 204, 7337 204 and 410 053-2"
076_6,76,6,2,1989,Panochkovo kvarteto,Nippon Columbia,CO-4245,Re-released in 1990 as Supraphon 11 0362-2
076_6,76,6,2,1998,Pražákovo kvarteto,Praga Digitals,PRD 250 070,
076_6,76,6,2,2000,Quatuor Mosaïques,Astrée,E 8665,Re-released in 2009 as Naïve NAI 8924 and in 2013 as Naïve V 5357
076_6,76,6,2,1951,Schneider Quartet,Haydn Society,HSQ-36,Issue number of 3-disc set: HSQ-L; re-released in 2014 as Music & Arts CD-1281
076_6,76,6,2,1989,Takács Quartet,London,425 467-2,Re-released in 2004 as Decca 475 6213 (475 6214--475 6215)
076_6,76,6,2,1964,Tátrai Vonósnégyes,Qualiton,(S)LPX 1207,Re-released in 1965 as Hungaroton SLPX 1205--SLPX 1207 and in 1985 as Hungaroton HCD 12812-2-HCD 12813-2
076_6,76,6,2,1981,Tōkyō Gengaku Shijūsōdan,CBS,79339,Also issued as M3-35897 and 40-79339; re-released in 1994 as Sony SB2K 53552 (53523--53524) and in 2015 as RCA Red Seal 88875124582
076_6,76,6,2,1950,Wiener Konzerthausquartett,Westminster,XWN 18027,"Also issued as WN 18027; re-released in 1958 as XWN 18608, in 1953 as W 9032 and as Preiser SPR 3135, and in 2016 as Scribendum SC804; possibly a re-release: Preiser 90909-90912"
077_1,77,1,1,1974,Aeolian Quartet,Argo,HDNP 57--HDNP 60,Re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
077_1,77,1,1,1995,Alban Berg Quartett,EMI,7243 5 55191 2 2,Re-recorded in 2003 as 7243 5 57541 2 7 and in 2020 as Parlophone 0190295385170
077_1,77,1,1,2009,AleaEnsemble,Stradivarius,STR 33849,
077_1,77,1,1,1961,Amadeus String Quartet,Deutsche Grammophon,LPM 18368,Recorded in 1956; also issued as His Master's Voice ALP 1488
077_1,77,1,1,1965,Amadeus String Quartet,Deutsche Grammophon,LPM 18980,"Recorded in 1964; also issued as SLPM 138 980 and 2734 001 (2541 101--2541 104); re-released in 1982 as 2740 250 (2562 282--2562 295), in 1989 as 429 189-2 (429 190-2--429 192-2), in 2002 as 289 471 762-2, in the 2000s as 289 471 763-2 and in 2009 as Brilliant Classics 93807 and as Deutsche Grammophon 00289 477 8116, and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
077_1,77,1,1,2003,Amadeus String Quartet,Deutsche Grammophon,474 730-2,Recorded between 1951 and 1957
077_1,77,1,1,1989,Amati Quartett Zürich,Divox,CDX 28903,Re-released in 2001 as CDX 25230-2
077_1,77,1,1,2009,Amsterdam String Quartet,Channel Classics,CCS SA 28209,
077_1,77,1,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
077_1,77,1,1,1997,Archibudelli (Musical Group),Sony,SK 62731,Re-released in 2013 as 88765448882-50
077_1,77,1,1,2011,Auryn-Quartett,Tacet,191,
077_1,77,1,1,1989,Australian String Quartet,ABC,426805-2,
077_1,77,1,1,2007,Buchberger Quartett,Brilliant Classics,93138,Re-released in 2008 as 93782/86
077_1,77,1,1,1968,Danske kvartet,Valois,CMB 6 (MB 777-MB 780),
077_1,77,1,1,1964,Dékany Quartet,Vox,SVBX 561,Also issued as VBX 61
077_1,77,1,1,2008,Edding Quartet,Etcetera,KTC 1379,
077_1,77,1,1,2001,Emerson String Quartet,Deutsche Grammophon,289 471 327-2 (289 471 328-2--289 471 330-2),Re-released in 2016 as 00289 479 5982
077_1,77,1,1,1991,Festetics Vonósnégyes,Quintana,QUI 903001,Recorded in 1990; re-released in 1994 as Harmonia Mundi HMA 1903001
077_1,77,1,1,1998,Festetics Vonósnégyes,Arcana,A 919 (A 97--A 99),Recorded in 1996-97; re-released in 2000 as A 419 and in 2014 as A 378
077_1,77,1,1,2000,Fine Arts Quartet,Lyrinx,LYR 196,
077_1,77,1,1,1998,Franciscus Quartet,Arsis Classics,AC 98047,
077_1,77,1,1,1993,Franz Schubert Quartett,Nimbus,NI 5312,
077_1,77,1,1,2006,Georgian Chamber Players,ACA,ACA CM20102,
077_1,77,1,1,2016,Goldmund Quartet,Naxos,8.573701,
077_1,77,1,1,1978,Guarneri Quartet,RCA,ARL 1-2791,Also issued as ARK1-2791 and AGL1-4898
077_1,77,1,1,1950,Heifetz Quartet,E.M.S.,EMS 301,
077_1,77,1,1,2004,Jerusalem Quartet,Harmonia Mundi France,HMC 901823,Re-released in 2008 as HMX 2961823
077_1,77,1,1,1957,Juilliard String Quartet,RCA,LM 2168,Re-released in 2005 as Testament SBT 1372; re-released in 2019 as Sony LM 2168
077_1,77,1,1,2001,Kocianovo kvarteto,Praga Digitals,PRD 250157,
077_1,77,1,1,1995,Kodály Vonósnégyes,Naxos,8.553146,
077_1,77,1,1,1950,Kroll Quartet,Allegro,AL 58,
077_1,77,1,1,2014,Leipziger Streichquartett,MDG,MDG 307 1860-2,
077_1,77,1,1,2006,Lindsay String Quartet,ASV Gold,GLD 4010,
077_1,77,1,1,1996,Maggini Quartet,Claudio,CR4627-2,
077_1,77,1,1,1989,Pražákovo kvarteto,Nuova Era,6773,
077_1,77,1,1,2021,Pražákovo kvarteto,Praga Digitals,PRD 250 420,Recorded in 2020
077_1,77,1,1,2010,Quartetto di Cremona,Genuini Classics,GEN 10172,
077_1,77,1,1,1950,Quartetto italiano,Decca,LXT2811,Recorded in 1952; re-released in 2015 as Decca 478 8824 and in 2018 as Audite 21.456
077_1,77,1,1,1990,Quatuor Alcan,Analekta fleurs de lys,FL 2 3075,Re-released in 1995 as AN 2 9552
077_1,77,1,1,2013,Quatuor Modigliani,Mirare,MIR 231,
077_1,77,1,1,1989,Quatuor Mosaïques,Astrée Auvidis,E 8799,"Re-released in 2000 as E 8800, in 2009 as Naïve NAI 8924, in 2011 as E 8935 and in 2013 as V 5357"
077_1,77,1,1,1932,Quatuor Pro Arte,His Master's Voice,D.B.1628--D.B.1636,Re-released in 1994 as Testament SBT 4056 and in 2017 as Warner Classics 0190295869182
077_1,77,1,1,1989,Salomon String Quartet,Hyperion,CDA66348,
077_1,77,1,1,1951,Schneider Quartet,Haydn Society,HSQ-37,Issue number of 2-disc set: HSQ-M; remastered as HS(T) 9095; re-released in 2014 as Music & Arts CD-1281
077_1,77,1,1,2009,Schuppanzigh Quartett,Accent,ACC 24220,
077_1,77,1,1,1988,Smithson String Quartet,Deutsche Harmonia Mundi,77106-2-RG,Also issued as EMI CDC 7 49003 2 and as Editio Classica GD77106
077_1,77,1,1,1990,Takács Quartet,London,430 199-2,Re-released in 2005 as Decca 476 2575
077_1,77,1,1,1957,Tátrai Vonósnégyes,Qualiton,HLPX M 1031,
077_1,77,1,1,1976,Tátrai Vonósnégyes,Hungaroton,SLPX 11776,Recorded in 1974; re-released in 1987 as HCD 11776-2
077_1,77,1,1,1992,Wiener Konzerthausquartett,Preiser,90901--90904,
077_2,77,2,1,1974,Aeolian Quartet,Argo,HDNP 57--HDNP 60,Re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
077_2,77,2,1,1995,Alban Berg Quartett,EMI,7243 5 55191 2 2,Re-recorded in 2003 as 7243 5 57541 2 7 and in 2020 as Parlophone 0190295385170
077_2,77,2,1,2009,AleaEnsemble,Stradivarius,STR 33849,
077_2,77,2,1,1965,Amadeus String Quartet,Deutsche Grammophon,LPM 18980,"Recorded in 1965; also issued as SLPM 138 980 and 2734 001 (2541 101--2541 104); re-released in 1982 as 2740 250 (2562 282--2562 295), in 1989 as 429 189-2 (429 190-2--429 192-2), in 2002 as 289 471 762-2, in the 2000s as 289 471 763-2, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
077_2,77,2,1,1989,Amati Quartett Zürich,Divox,CDX 28903,Re-released in 2001 as CDX 25230-2
077_2,77,2,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
077_2,77,2,1,1997,Archibudelli (Musical Group),Sony,SK 62731,Re-released in 2013 as 88765448882-50
077_2,77,2,1,2011,Auryn-Quartett,Tacet,191,
077_2,77,2,1,2007,Buchberger Quartett,Brilliant Classics,93138,Re-released in 2008 as 93782/86
077_2,77,2,1,1968,Danske kvartet,Valois,CMB 6 (MB 777-MB 780),
077_2,77,2,1,1964,Dékany Quartet,Vox,SVBX 561,Also issued as VBX 61
077_2,77,2,1,2008,Edding Quartet,Etcetera,KTC 1379,
077_2,77,2,1,1991,Festetics Vonósnégyes,Quintana,QUI 903001,Recorded in 1990; re-released in 1994 as Harmonia Mundi HMA 1903001
077_2,77,2,1,1998,Festetics Vonósnégyes,Arcana,A 919 (A 97--A 99),Recorded in 1996-97; re-released in 2000 as A 419 and in 2014 as A 378
077_2,77,2,1,2000,Fine Arts Quartet,Lyrinx,LYR 196,
077_2,77,2,1,2010,Fitzwilliam String Quartet,Diversions,ddv 24151,Recorded in 2001
077_2,77,2,1,1993,Franz Schubert Quartett,Nimbus,NI 5312,
077_2,77,2,1,2006,Fry Street Quartet,Fry Street Quartet,FSQCD4,
077_2,77,2,1,1978,Guarneri Quartet,RCA,ARL 1-2791,Also issued as ARK1-2791 and AGL1-4898
077_2,77,2,1,1950,Heifetz Quartet,E.M.S.,EMS 301,
077_2,77,2,1,2001,Kocianovo kvarteto,Praga Digitals,PRD 250157,
077_2,77,2,1,1995,Kodály Vonósnégyes,Naxos,8.553146,
077_2,77,2,1,2014,Leipziger Streichquartett,MDG,MDG 307 1860-2,
077_2,77,2,1,2006,Lindsay String Quartet,ASV Gold,GLD 4010,
077_2,77,2,1,1996,Maggini Quartet,Claudio,CR4627-2,
077_2,77,2,1,1961,Magyar Vonósnégyes,Vox,GBY 12080,Also issued in 1962 as STPL 512 080; also issued on cassette (Classical Cassette Club CCC-11)
077_2,77,2,1,1995,Minguet Quartett,Ars Musici,AM 1127-2,
077_2,77,2,1,2021,Pražákovo kvarteto,Praga Digitals,PRD 250 420,
077_2,77,2,1,1990,Quatuor Alcan,Analekta fleurs de lys,FL 2 3075,Re-released in 1995 as AN 2 9552
077_2,77,2,1,1989,Quatuor Mosaïques,Astrée Auvidis,E 8799,"Re-released in 2000 as E 8800, in 2009 as Naïve NAI 8924, in 2011 as E 8935 and in 2013 as V 5357"
077_2,77,2,1,1939,Quatuor Pro Arte,Victor,M 527,"May be re-release of His Master's Voice D.B.2774--D.B.2780; re-released in 1994 as Testament SBT 3055, in 1999 as Fono Enterprise QT 99-388 and as Grammofono 2000 AB 78 926, in 2002 as Allegro CDO 4013 and in 2017 as Warner Classics 0190295869182"
077_2,77,2,1,1989,Salomon String Quartet,Hyperion,CDA66348,
077_2,77,2,1,1951,Schneider Quartet,Haydn Society,HSQ-38,Issue number of 2-disc set: HSQ-M; remastered as HS(T) 9095; re-released in 2014 as Music & Arts CD-1281
077_2,77,2,1,1988,Smithson String Quartet,Deutsche Harmonia Mundi,77106-2-RG,Also issued as EMI CDC 7 49003 2 and as Editio Classica GD77106
077_2,77,2,1,1990,Takács Quartet,London,430 199-2,Re-released in 2005 as Decca 476 2575
077_2,77,2,1,1976,Tátrai Vonósnégyes,Hungaroton,SLPX 11776,Re-released in 1987 as HCD 11776-2
077_2,77,2,1,2011,Tōkyō Gengaku Shijūsōdan,Nippon Music Foundation,LMCD-1937,Recorded in 2011
077_2,77,2,1,1960,Végh Quartet,Deutsche Grammophon,DGM 18094,Re-released in 1995 on Orfeo C 361 941 B
103,103,,4,1951,Amadeus String Quartet,Westminster,WL 5064--WL 5065,"Recorded in 1951; also issued as WAL202; re-released in 1957 as Westminster XWN 18609, in 1963 as W 9033, in the 2000s as Deutsche Grammophon 289 471 763-2, in 2003 as Deutsche Grammophon 474 730-2 and in 2009 as Brilliant Classics 93807 and as Deutsche Grammophon 00289 477 8116, and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
103,103,,4,1974,Aeolian Quartet,Argo,HDNP 57--HDNP 60,Re-released in 1997 as London 455 261-2
103,103,,4,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
103,103,,4,1997,Archibudelli (Musical Group),Sony,SK 62731,Re-released in 2013 as 88765448882-50
103,103,,4,2011,Auryn-Quartett,Tacet,191,
103,103,,4,2007,Buchberger Quartett,Brilliant Classics,93138,Re-released in 2008 as 93782/86
103,103,,4,2008,Edding Quartet,Etcetera,KTC 1379,
103,103,,4,2012,Endellion String Quartet,Warner Classics,2564 65720-7,
103,103,,4,1986,English String Quartet,Meridian,ECD 84117,
103,103,,4,1991,Festetics Vonósnégyes,Quintana,QUI 903001,Recorded in 1990; re-released in 1994 as Harmonia Mundi HMA 1903001
103,103,,4,1998,Festetics Vonósnégyes,Arcana,A 919 (A 97--A 99),Recorded in 1996-97; re-released in 2000 as A 419 and in 2014 as A 378
103,103,,4,1968,Fine Arts Quartet,Vox,SVBX 595,
103,103,,4,1998,Franciscus Quartet,Arsis Classics,AC 98047,
103,103,,4,1993,Franz Schubert Quartett,Nimbus,NI 5312,
103,103,,4,1974,Juilliard String Quartet,Columbia,M 32596,
103,103,,4,2001,Kocianovo kvarteto,Praga Digitals,PRD 250157,
103,103,,4,1990,Kodály Vonósnégyes,Naxos,8.550346,
103,103,,4,2014,Leipziger Streichquartett,MDG,MDG 307 1860-2,
103,103,,4,2006,Lindsay String Quartet,ASV Gold,GLD 4010,
103,103,,4,1996,Maggini Quartet,Claudio,CR4627-2,
103,103,,4,2021,Pražákovo kvarteto,Praga Digitals,PRD 250 420,
103,103,,4,1962,Quatuor à cordes de Montréal (1955-1963),CBC,MG 834--MG 835,Re-released in 1972 as SM 206
103,103,,4,1990,Quatuor Alcan,Analekta fleurs de lys,FL 2 3075,Re-released in 1995 as AN 2 9552
103,103,,4,1989,Quatuor Mosaïques,Astrée Auvidis,E 8799,Re-released in 2000 as E 8800
103,103,,4,1989,Salomon String Quartet,Hyperion,CDA66348,
103,103,,4,1951,Schneider Quartet,Haydn Society,HSQ-38,Issue number of 2-disc set: HSQ-M; re-released in 2014 as Music & Arts CD-1281
103,103,,4,1950,Smetanovo kvarteto,Supraphon,SV 814,"Re-released in 1963 as SUA (ST) 10535, as Grandes Maestros de la Música GMMS 50, and as Parliament PLPS-634"
103,103,,4,1988,Smithson String Quartet,Deutsche Harmonia Mundi,77106-2-RG,Also issued as EMI CDC 7 49003 2 and as Editio Classica GD77106
103,103,,4,1979,Sukovo kvarteto,Sarastro,SAR 7815,Re-released in 1999 as Approche CAL 6267
103,103,,4,1990,Takács Quartet,London,430 199-2,Re-released in 2005 as Decca 476 2575
103,103,,4,1990,Tátrai Vonósnégyes,Hungaroton,HCD 31089--HCD 31091,
103,103,,4,1969,Weller-Quartett,Decca,SXL 6423,"Also issued as 43369-2; re-released in 1970 as London CS 6644, in 1992 as Decca 433 692-2 and in 2005 as Decca 475 6796 (475 6797--475 6804)"
